Sport-Indices,Distance,Similarity,Sport_X,Sport_Y
"('Wrestling', 'Track and Field: Middle Distance')",1.4159987458949261,0.41390749962065204,Wrestling,Track and Field: Middle Distance
"('Wrestling', 'Weight-Lifting')",1.731089701644339,0.3661542128762444,Wrestling,Weight-Lifting
"('Wrestling', 'Swimming (all strokes): Sprints')",1.5866370635374334,0.38660236261844166,Wrestling,Swimming (all strokes): Sprints
"('Wrestling', 'Water Skiing')",1.409150339548657,0.4150840998106184,Wrestling,Water Skiing
"('Wrestling', 'Table Tennis')",1.91482582314302,0.34307367255368715,Wrestling,Table Tennis
"('Wrestling', 'Track and Field: Weights')",1.688087391979856,0.3720117147171582,Wrestling,Track and Field: Weights
"('Wrestling', 'Canoe/Kayak')",1.4411113457416715,0.40964948270156626,Wrestling,Canoe/Kayak
"('Wrestling', 'Horse Racing')",1.6822494935530325,0.3728213957737963,Wrestling,Horse Racing
"('Wrestling', 'Golf')",1.8016417060182128,0.35693357856998553,Wrestling,Golf
"('Wrestling', 'Cheerleading')",1.858877465157937,0.34978763944496505,Wrestling,Cheerleading
"('Wrestling', 'Roller Skating')",1.8246530001963501,0.3540257865056299,Wrestling,Roller Skating
"('Wrestling', 'Equestrian')",2.0162942655987988,0.33153263970466046,Wrestling,Equestrian
"('Wrestling', 'Archery')",2.2030650809120496,0.3122009621219614,Wrestling,Archery
"('Wrestling', 'Curling')",2.207727511417587,0.31174717816292047,Wrestling,Curling
"('Wrestling', 'Bowling')",2.3099139704163987,0.30212265603815575,Wrestling,Bowling
"('Wrestling', 'Shooting')",2.521540765605852,0.28396661193497735,Wrestling,Shooting
"('Wrestling', 'Billiards')",2.636339424170607,0.27500183105928966,Wrestling,Billiards
"('Wrestling', 'Fishing')",2.8339329615286255,0.2608287651438982,Wrestling,Fishing
"('Martial Arts', 'Boxing')",1.0975873296241065,0.4767381962491177,Martial Arts,Boxing
"('Martial Arts', 'Ice Hockey')",0.8655180161647387,0.5360441396625423,Martial Arts,Ice Hockey
"('Martial Arts', 'Football')",0.8216098732439089,0.5489649648303716,Martial Arts,Football
"('Martial Arts', 'Basketball')",0.8995390031983703,0.5264435204100777,Martial Arts,Basketball
"('Martial Arts', 'Wrestling')",0.7319339829199039,0.5773892133660193,Martial Arts,Wrestling
"('Martial Arts', 'Tennis')",0.9441898210109163,0.5143530684056519,Martial Arts,Tennis
"('Martial Arts', 'Gymnastics')",1.0014083517104353,0.4996481598297439,Martial Arts,Gymnastics
"('Martial Arts', 'Baseball/Softball')",0.7939522232438625,0.5574284459994028,Martial Arts,Baseball/Softball
"('Martial Arts', 'Soccer')",1.0256468610406575,0.4936694639292947,Martial Arts,Soccer
"('Martial Arts', 'Skiing: Alpine')",0.6212618907080066,0.6168034946922111,Martial Arts,Skiing: Alpine
"('Martial Arts', 'Water Polo')",0.8090957327602584,0.5527623452376581,Martial Arts,Water Polo
"('Martial Arts', 'Rugby')",0.8543470222581176,0.5392733873416299,Martial Arts,Rugby
"('Martial Arts', 'Lacrosse')",0.7248998957107231,0.5797437883129807,Martial Arts,Lacrosse
"('Martial Arts', 'Rodeo: Steer Wrestling')",1.0301919685301542,0.49256425771598017,Martial Arts,Rodeo: Steer Wrestling
"('Martial Arts', 'Track and Field: Pole Vault')",0.9710495158979114,0.5073439261339155,Martial Arts,Track and Field: Pole Vault
"('Martial Arts', 'Field Hockey')",0.8354051890664459,0.5448388213986889,Martial Arts,Field Hockey
"('Martial Arts', 'Speed Skating')",1.4445360641011837,0.4090755766238547,Martial Arts,Speed Skating
"('Martial Arts', 'Figure Skating')",1.0962393765071383,0.4770447551015149,Martial Arts,Figure Skating
"('Martial Arts', 'Cycling: Distance')",1.4243325814603436,0.4124846597563898,Martial Arts,Cycling: Distance
"('Martial Arts', 'Volleyball')",0.874852194330181,0.5333753791494295,Martial Arts,Volleyball
"('Martial Arts', 'Racquetball/Squash')",1.2046210919079139,0.4535926847794894,Martial Arts,Racquetball/Squash
"('Martial Arts', 'Surfing')",1.0119391541730247,0.4970329236477502,Martial Arts,Surfing
"('Martial Arts', 'Fencing')",0.8846418472903919,0.530604794453509,Martial Arts,Fencing
"('Martial Arts', 'Skiing: Freestyle')",1.0570750925981898,0.4861271246724151,Martial Arts,Skiing: Freestyle
"('Martial Arts', 'Team Handball')",1.0543445109999825,0.48677327227517225,Martial Arts,Team Handball
"('Martial Arts', 'Cycling: Sprints')",1.1827730392977562,0.45813283469990124,Martial Arts,Cycling: Sprints
"('Martial Arts', 'Bobsledding/Luge')",1.204949856571167,0.45352505274431126,Martial Arts,Bobsledding/Luge
"('Martial Arts', 'Ski Jumping')",1.2918619436087457,0.4363264562198754,Martial Arts,Ski Jumping
"('Martial Arts', 'Badminton')",1.3865086926290373,0.41902214858407877,Martial Arts,Badminton
"('Martial Arts', 'Skiing: Nordic')",1.5486920903303718,0.39235810547455185,Martial Arts,Skiing: Nordic
"('Martial Arts', 'Auto Racing')",1.7474974102664305,0.36396758601604207,Martial Arts,Auto Racing
"('Martial Arts', 'Track and Field: High Jump')",1.3982861843133942,0.41696441673256357,Martial Arts,Track and Field: High Jump
"('Martial Arts', 'Track and Field: Long, Triple jumps')",1.3747834952412947,0.4210910181933839,Martial Arts,"Track and Field: Long, Triple jumps"
"('Martial Arts', 'Diving')",1.5792121885599946,0.3877152893567521,Martial Arts,Diving
"('Martial Arts', 'Swimming (all strokes): Distance')",1.7184587446721955,0.36785549972382775,Martial Arts,Swimming (all strokes): Distance
"('Martial Arts', 'Skateboarding')",1.3728248956161297,0.42143859913453036,Martial Arts,Skateboarding
"('Martial Arts', 'Track and Field: Sprints')",1.746242444026079,0.36413391038191373,Martial Arts,Track and Field: Sprints
"('Martial Arts', 'Rowing')",1.729619315991963,0.36635145206561265,Martial Arts,Rowing
"('Martial Arts', 'Rodeo: Calf Roping')",1.269723510994984,0.44058229786835473,Martial Arts,Rodeo: Calf Roping
"('Martial Arts', 'Track and Field: Distance')",1.7887130542544225,0.35858834542851714,Martial Arts,Track and Field: Distance
"('Martial Arts', 'Rodeo: Bull/Bareback/Bronc Riding')",1.7004223309779727,0.3703124465119664,Martial Arts,Rodeo: Bull/Bareback/Bronc Riding
"('Martial Arts', 'Track and Field: Middle Distance')",1.5420432293731698,0.39338434077164974,Martial Arts,Track and Field: Middle Distance
"('Martial Arts', 'Weight-Lifting')",1.947613792606705,0.3392574707406481,Martial Arts,Weight-Lifting
"('Martial Arts', 'Swimming (all strokes): Sprints')",1.5970502880775421,0.3850522281338829,Martial Arts,Swimming (all strokes): Sprints
"('Martial Arts', 'Water Skiing')",1.4078013387998642,0.4153166558576782,Martial Arts,Water Skiing
"('Martial Arts', 'Table Tennis')",1.5973876534156208,0.385002215085214,Martial Arts,Table Tennis
"('Martial Arts', 'Track and Field: Weights')",1.7861197070941977,0.35892212292735864,Martial Arts,Track and Field: Weights
"('Martial Arts', 'Canoe/Kayak')",1.522922397384999,0.39636573881007864,Martial Arts,Canoe/Kayak
"('Martial Arts', 'Horse Racing')",1.5198368735875702,0.3968510860690236,Martial Arts,Horse Racing
"('Martial Arts', 'Golf')",1.6009644567788972,0.3844727663977486,Martial Arts,Golf
"('Martial Arts', 'Cheerleading')",1.9242703054939532,0.34196565143832863,Martial Arts,Cheerleading
"('Martial Arts', 'Roller Skating')",1.829479475281879,0.3534218957005786,Martial Arts,Roller Skating
"('Martial Arts', 'Equestrian')",1.9234606549513504,0.34206035860490863,Martial Arts,Equestrian
"('Martial Arts', 'Archery')",2.105846923656835,0.3219733697701355,Martial Arts,Archery
"('Martial Arts', 'Curling')",2.0591285364011256,0.32689048142332644,Martial Arts,Curling
"('Martial Arts', 'Bowling')",2.195907971310565,0.3129001238386486,Martial Arts,Bowling
"('Martial Arts', 'Shooting')",2.3608311681607503,0.2975454433634226,Martial Arts,Shooting
"('Martial Arts', 'Billiards')",2.4311638106422997,0.2914463007852732,Martial Arts,Billiards
"('Martial Arts', 'Fishing')",2.786360165668466,0.2641058843443263,Martial Arts,Fishing
"('Tennis', 'Boxing')",1.3889421779785227,0.4185953135316908,Tennis,Boxing
"('Tennis', 'Ice Hockey')",0.9025526297261133,0.5256096385328155,Tennis,Ice Hockey
"('Tennis', 'Football')",1.3288502575861985,0.42939643574871905,Tennis,Football
"('Tennis', 'Basketball')",0.6326946936812159,0.6124843817219205,Tennis,Basketball
"('Tennis', 'Wrestling')",1.1751936124231563,0.4597291911343948,Tennis,Wrestling
"('Tennis', 'Martial Arts')",0.9441898210109163,0.5143530684056519,Tennis,Martial Arts
"('Tennis', 'Gymnastics')",1.5584505855847388,0.3908615650559646,Tennis,Gymnastics
"('Tennis', 'Baseball/Softball')",0.6580254756340254,0.6031270415899986,Tennis,Baseball/Softball
"('Tennis', 'Soccer')",0.6300239072442398,0.6134879344749156,Tennis,Soccer
"('Tennis', 'Skiing: Alpine')",1.2220952200326753,0.4500257194132731,Tennis,Skiing: Alpine
"('Tennis', 'Water Polo')",0.7509666168983099,0.5711131156637446,Tennis,Water Polo
"('Tennis', 'Rugby')",1.255099638544198,0.44343938640580866,Tennis,Rugby
"('Tennis', 'Lacrosse')",0.5293545754933773,0.6538706039947572,Tennis,Lacrosse
"('Tennis', 'Rodeo: Steer Wrestling')",1.6004325819590701,0.3845514038462927,Tennis,Rodeo: Steer Wrestling
"('Tennis', 'Track and Field: Pole Vault')",1.4563229634094061,0.40711258857100285,Tennis,Track and Field: Pole Vault
"('Tennis', 'Field Hockey')",0.6520031124658153,0.6053257360437889,Tennis,Field Hockey
"('Tennis', 'Speed Skating')",1.6636103112051939,0.3754302931600883,Tennis,Speed Skating
"('Tennis', 'Figure Skating')",1.3715939359935032,0.4216573439588773,Tennis,Figure Skating
"('Tennis', 'Cycling: Distance')",1.6614402975967388,0.37573640141505055,Tennis,Cycling: Distance
"('Tennis', 'Volleyball')",0.5793496165672337,0.6331720282261071,Tennis,Volleyball
"('Tennis', 'Racquetball/Squash')",0.6531026619847329,0.6049231079208288,Tennis,Racquetball/Squash
"('Tennis', 'Surfing')",1.46968641547619,0.40490970583695995,Tennis,Surfing
"('Tennis', 'Fencing')",0.8861969014866906,0.5301673431929642,Tennis,Fencing
"('Tennis', 'Skiing: Freestyle')",1.4625406559597716,0.4060846660865591,Tennis,Skiing: Freestyle
"('Tennis', 'Team Handball')",0.7569231132209452,0.5691768709028551,Tennis,Team Handball
"('Tennis', 'Cycling: Sprints')",1.519595508408768,0.39688910250183074,Tennis,Cycling: Sprints
"('Tennis', 'Bobsledding/Luge')",1.669092715001862,0.3746591470500126,Tennis,Bobsledding/Luge
"('Tennis', 'Ski Jumping')",1.827910906781693,0.35361792961789273,Tennis,Ski Jumping
"('Tennis', 'Badminton')",0.9264075273791549,0.5191009616539878,Tennis,Badminton
"('Tennis', 'Skiing: Nordic')",1.5508608154491754,0.3920245251891222,Tennis,Skiing: Nordic
"('Tennis', 'Auto Racing')",1.9655544311414601,0.3372050735265357,Tennis,Auto Racing
"('Tennis', 'Track and Field: High Jump')",1.6606923440735484,0.37584202556428953,Tennis,Track and Field: High Jump
"('Tennis', 'Track and Field: Long, Triple jumps')",1.5296745674851266,0.39530776521746397,Tennis,"Track and Field: Long, Triple jumps"
"('Tennis', 'Diving')",2.17072627138826,0.31538515608355033,Tennis,Diving
"('Tennis', 'Swimming (all strokes): Distance')",1.762344380082462,0.36201134341191293,Tennis,Swimming (all strokes): Distance
"('Tennis', 'Skateboarding')",1.6145506815034265,0.3824748960020072,Tennis,Skateboarding
"('Tennis', 'Track and Field: Sprints')",1.9070355885556374,0.34399303673363374,Tennis,Track and Field: Sprints
"('Tennis', 'Rowing')",1.8404162268999475,0.3520610784185696,Tennis,Rowing
"('Tennis', 'Rodeo: Calf Roping')",1.3848654964493974,0.41931085903536536,Tennis,Rodeo: Calf Roping
"('Tennis', 'Track and Field: Distance')",1.8410226062907313,0.3519859355521322,Tennis,Track and Field: Distance
"('Tennis', 'Rodeo: Bull/Bareback/Bronc Riding')",2.2349124805966207,0.30912737392375084,Tennis,Rodeo: Bull/Bareback/Bronc Riding
"('Tennis', 'Track and Field: Middle Distance')",1.6862945097547675,0.37226000215862043,Tennis,Track and Field: Middle Distance
"('Tennis', 'Weight-Lifting')",2.306628282717519,0.30242286537819124,Tennis,Weight-Lifting
"('Tennis', 'Swimming (all strokes): Sprints')",1.8041859418902308,0.35660973299292886,Tennis,Swimming (all strokes): Sprints
"('Tennis', 'Water Skiing')",1.7187596096723972,0.3678147918787484,Tennis,Water Skiing
"('Tennis', 'Table Tennis')",1.2388626030197858,0.446655368065551,Tennis,Table Tennis
"('Tennis', 'Track and Field: Weights')",1.987168143774251,0.3347652197229554,Tennis,Track and Field: Weights
"('Tennis', 'Canoe/Kayak')",1.7104338107946313,0.3689446301980807,Tennis,Canoe/Kayak
"('Tennis', 'Horse Racing')",1.9676518851213844,0.33696674634029644,Tennis,Horse Racing
"('Tennis', 'Golf')",1.7339553141819999,0.3657704260243918,Tennis,Golf
"('Tennis', 'Cheerleading')",2.1697432410840407,0.31548296626637923,Tennis,Cheerleading
"('Tennis', 'Roller Skating')",1.9175713588714327,0.34275082834197323,Tennis,Roller Skating
"('Tennis', 'Equestrian')",2.2249534083545077,0.31008199914126433,Tennis,Equestrian
"('Tennis', 'Archery')",2.153385458936971,0.31711949364322467,Tennis,Archery
"('Tennis', 'Curling')",2.112117606281189,0.32132461767566217,Tennis,Curling
"('Tennis', 'Bowling')",2.2533022564234093,0.30737998537503625,Tennis,Bowling
"('Tennis', 'Shooting')",2.371848896401401,0.29657319492200496,Tennis,Shooting
"('Tennis', 'Billiards')",2.497287092479397,0.2859359193445715,Tennis,Billiards
"('Tennis', 'Fishing')",2.8648614285382243,0.25874148879335684,Tennis,Fishing
"('Gymnastics', 'Boxing')",1.3739595216647038,0.4212371739593795,Gymnastics,Boxing
"('Gymnastics', 'Ice Hockey')",1.530579724880685,0.39516636846805897,Gymnastics,Ice Hockey
"('Gymnastics', 'Football')",1.3905719666436076,0.4183099333353316,Gymnastics,Football
"('Gymnastics', 'Basketball')",1.4940114057104512,0.4009604758463954,Gymnastics,Basketball
"('Gymnastics', 'Wrestling')",0.9388528735840164,0.5157688928461476,Gymnastics,Wrestling
"('Gymnastics', 'Martial Arts')",1.0014083517104353,0.4996481598297439,Gymnastics,Martial Arts
"('Gymnastics', 'Tennis')",1.5584505855847388,0.3908615650559646,Gymnastics,Tennis
"('Gymnastics', 'Baseball/Softball')",1.4673437762750738,0.40529415058232815,Gymnastics,Baseball/Softball
"('Gymnastics', 'Soccer')",1.6117125635701819,0.3828905270620635,Gymnastics,Soccer
"('Gymnastics', 'Skiing: Alpine')",0.9372518116619132,0.5161951554156134,Gymnastics,Skiing: Alpine
"('Gymnastics', 'Water Polo')",1.1666002029986575,0.4615526199138917,Gymnastics,Water Polo
"('Gymnastics', 'Rugby')",1.0934641753292205,0.4776771495708728,Gymnastics,Rugby
"('Gymnastics', 'Lacrosse')",1.3970804869365252,0.4171741439011931,Gymnastics,Lacrosse
"('Gymnastics', 'Rodeo: Steer Wrestling')",0.9415331919278498,0.5150568654492318,Gymnastics,Rodeo: Steer Wrestling
"('Gymnastics', 'Track and Field: Pole Vault')",0.8434859994184319,0.5424505530909766,Gymnastics,Track and Field: Pole Vault
"('Gymnastics', 'Field Hockey')",1.4081163042214007,0.4152623352314883,Gymnastics,Field Hockey
"('Gymnastics', 'Speed Skating')",1.4534421764323353,0.4075906127342062,Gymnastics,Speed Skating
"('Gymnastics', 'Figure Skating')",0.8082109140958251,0.5530328305202374,Gymnastics,Figure Skating
"('Gymnastics', 'Cycling: Distance')",1.5243648390179865,0.3961392523550653,Gymnastics,Cycling: Distance
"('Gymnastics', 'Volleyball')",1.3643274383100148,0.42295326095559116,Gymnastics,Volleyball
"('Gymnastics', 'Racquetball/Squash')",1.6920934426593914,0.37145813148749673,Gymnastics,Racquetball/Squash
"('Gymnastics', 'Surfing')",0.9351879289486434,0.5167456788257686,Gymnastics,Surfing
"('Gymnastics', 'Fencing')",1.433039720719002,0.4110084975121097,Gymnastics,Fencing
"('Gymnastics', 'Skiing: Freestyle')",0.7325208557294796,0.5771936289788264,Gymnastics,Skiing: Freestyle
"('Gymnastics', 'Team Handball')",1.5561489689487622,0.3912135059997142,Gymnastics,Team Handball
"('Gymnastics', 'Cycling: Sprints')",1.4632109905213833,0.40597415481177757,Gymnastics,Cycling: Sprints
"('Gymnastics', 'Bobsledding/Luge')",1.3847455155245156,0.4193319553344684,Gymnastics,Bobsledding/Luge
"('Gymnastics', 'Ski Jumping')",1.141105823845855,0.4670483769941831,Gymnastics,Ski Jumping
"('Gymnastics', 'Badminton')",1.7863931690570676,0.3588868976227092,Gymnastics,Badminton
"('Gymnastics', 'Skiing: Nordic')",1.5100545018082376,0.3983977237464773,Gymnastics,Skiing: Nordic
"('Gymnastics', 'Auto Racing')",2.1847224169823525,0.31399910857773866,Gymnastics,Auto Racing
"('Gymnastics', 'Track and Field: High Jump')",1.1924863594187756,0.4561031797092222,Gymnastics,Track and Field: High Jump
"('Gymnastics', 'Track and Field: Long, Triple jumps')",1.3214576717402895,0.4307638309210894,Gymnastics,"Track and Field: Long, Triple jumps"
"('Gymnastics', 'Diving')",1.0423812650645352,0.4896245461634715,Gymnastics,Diving
"('Gymnastics', 'Swimming (all strokes): Distance')",1.5124469877911084,0.398018348191768,Gymnastics,Swimming (all strokes): Distance
"('Gymnastics', 'Skateboarding')",1.11893476061385,0.4719352471759454,Gymnastics,Skateboarding
"('Gymnastics', 'Track and Field: Sprints')",1.6615447257010263,0.3757216590589546,Gymnastics,Track and Field: Sprints
"('Gymnastics', 'Rowing')",1.7139713780981645,0.3684637237039535,Gymnastics,Rowing
"('Gymnastics', 'Rodeo: Calf Roping')",1.3597850592193175,0.4237674088549522,Gymnastics,Rodeo: Calf Roping
"('Gymnastics', 'Track and Field: Distance')",1.7258706167703568,0.36685526959632864,Gymnastics,Track and Field: Distance
"('Gymnastics', 'Rodeo: Bull/Bareback/Bronc Riding')",1.3829197767751749,0.41965323790854103,Gymnastics,Rodeo: Bull/Bareback/Bronc Riding
"('Gymnastics', 'Track and Field: Middle Distance')",1.508627702039705,0.39862431527281783,Gymnastics,Track and Field: Middle Distance
"('Gymnastics', 'Weight-Lifting')",1.8104651289582445,0.35581298970632314,Gymnastics,Weight-Lifting
"('Gymnastics', 'Swimming (all strokes): Sprints')",1.5253142605192995,0.3959903191590747,Gymnastics,Swimming (all strokes): Sprints
"('Gymnastics', 'Water Skiing')",1.199833829880261,0.4545797898082287,Gymnastics,Water Skiing
"('Gymnastics', 'Table Tennis')",2.0439922179090666,0.3285159515574928,Gymnastics,Table Tennis
"('Gymnastics', 'Track and Field: Weights')",1.8112684691242853,0.355711313587742,Gymnastics,Track and Field: Weights
"('Gymnastics', 'Canoe/Kayak')",1.5765933399664167,0.38810936304486215,Gymnastics,Canoe/Kayak
"('Gymnastics', 'Horse Racing')",1.723688580987231,0.3671491693215305,Gymnastics,Horse Racing
"('Gymnastics', 'Golf')",2.00388685415303,0.33290201946769327,Gymnastics,Golf
"('Gymnastics', 'Cheerleading')",1.5059933609295748,0.39904335565719906,Gymnastics,Cheerleading
